year,month,day,lng,lat
109,2,28,121.5252616,25.11849714
109,2,28,121.5252616,25.11849714
109,2,28,121.580316,25.043451
109,2,28,121.580316,25.043451
109,2,28,121.5262235,25.08982075
109,2,28,121.5262235,25.08982075
109,2,28,121.5262235,25.08982075
109,2,28,121.5262235,25.08982075
109,2,28,121.5262235,25.08982075
109,2,28,121.5177777,25.03865029
109,2,28,121.5177777,25.03865029
109,2,28,121.5451191,25.02023668
109,2,28,121.5451191,25.02023668
109,2,28,121.5848145,25.00308954
109,2,28,121.5848145,25.00308954
109,2,28,121.529049,25.01983067
109,2,28,121.529049,25.01983067
109,2,28,121.5366385,25.06573781
109,2,28,121.5366385,25.06573781
109,2,28,121.5366385,25.06573781
109,2,28,121.5947026,25.08448891
109,2,28,121.5947026,25.08448891
109,2,28,121.5219559,25.09449084
109,2,28,121.5219559,25.09449084
109,2,28,121.5163323,25.04862798
109,2,28,121.5163323,25.04862798
109,2,28,121.5874363,25.0393572
109,2,28,121.5874363,25.0393572
109,2,28,121.5435017,25.00026266
109,2,28,121.5435017,25.00026266
109,2,28,121.5822064,25.05564979
109,2,28,121.5822064,25.05564979
109,2,28,121.5576729,25.04494858
109,2,28,121.5576729,25.04494858
109,2,28,121.5050036,25.1384743
109,2,28,121.5050036,25.1384743
109,2,28,121.5164699,25.02570422
109,2,28,121.5164699,25.02570422
109,2,28,121.5164699,25.02570422
109,2,29,121.5390923,25.00140157
109,2,29,121.5390923,25.00140157
109,2,29,121.5390923,25.00140157
109,2,29,121.5390923,25.00140157
109,2,29,121.5390923,25.00140157
109,2,29,121.5390923,25.00140157
109,2,29,121.5390923,25.00140157
109,2,29,121.5388486,25.00433857
109,2,29,121.5388486,25.00433857
109,2,29,121.5460844,25.0397677
109,2,29,121.5460844,25.0397677
109,2,29,121.5407318,25.05892292
109,2,29,121.5407318,25.05892292
109,2,29,121.5148833,25.06858233
109,2,29,121.5148833,25.06858233
109,2,29,121.501441,25.03661422
109,2,29,121.501441,25.03661422
109,2,29,121.5702447,25.04350075
109,2,29,121.5702447,25.04350075
109,2,29,121.5227465,25.0579106
109,2,29,121.5227465,25.0579106
109,2,29,121.5179701,25.03874033
109,2,29,121.5179701,25.03874033
109,2,29,121.5261952,25.02224723
109,2,29,121.5261952,25.02224723
109,2,29,121.6152907,25.06849933
109,2,29,121.6152907,25.06849933
109,2,29,121.5905537,25.06934488
109,2,29,121.5905537,25.06934488
109,2,29,121.5250459,25.02366852
109,2,29,121.5250459,25.02366852
109,2,29,121.5285651,25.04682507
109,2,29,121.5285651,25.04682507
109,2,29,121.5285651,25.04682507
109,2,29,121.5285651,25.04682507
109,2,29,121.5225344,25.02715106
109,2,29,121.5225344,25.02715106
109,2,29,121.5225344,25.02715106
109,2,29,121.514185,25.09607966
109,2,29,121.514185,25.09607966
109,2,29,121.4718384,25.12294916
109,2,29,121.4718384,25.12294916
109,2,29,121.4718384,25.12294916
109,2,29,121.5383178,25.06600332
109,2,29,121.5383178,25.06600332
109,2,29,121.5472497,25.01917537
109,2,29,121.5472497,25.01917537
109,2,29,121.580186,25.05148887
109,2,29,121.580186,25.05148887
109,2,29,121.5226404,25.06856494
109,2,29,121.5226404,25.06856494
109,2,29,121.571401,24.99290597
109,2,29,121.571401,24.99290597
109,2,29,121.571401,24.99290597
109,2,29,121.5255548,25.07426325
109,2,29,121.5255548,25.07426325
109,2,29,121.5459931,24.98671707
109,2,29,121.5459931,24.98671707
109,2,29,121.569009,24.98460515
109,2,29,121.569009,24.98460515
109,2,29,121.5612823,25.01532544
109,2,29,121.5612823,25.01532544
109,2,29,121.5612823,25.01532544
109,2,29,121.5612823,25.01532544
109,2,29,121.5837323,24.99001009
109,2,29,121.5837323,24.99001009
109,2,29,121.5371096,25.01145298
109,2,29,121.5371096,25.01145298
109,2,29,121.5423834,25.06017796
109,2,29,121.5423834,25.06017796
109,2,29,121.5423834,25.06017796
109,2,29,121.5059554,25.08826574
109,2,29,121.5059554,25.08826574
109,2,29,121.5103231,25.04595891
109,2,29,121.5103231,25.04595891
109,2,29,121.5103231,25.04595891
109,2,29,121.5221763,25.0988478
109,2,29,121.5221763,25.0988478
109,2,29,121.5335695,25.01845323
109,2,29,121.5335695,25.01845323
109,2,29,121.5734989,25.03470315
109,2,29,121.5734989,25.03470315
109,2,29,121.4683288,25.1281709
109,2,29,121.4683288,25.1281709
109,2,29,121.5232099,25.05075873
109,2,29,121.5232099,25.05075873
109,2,29,121.5232099,25.05075873
109,2,29,121.5232099,25.05075873
109,2,29,121.5348826,25.06236532
109,2,29,121.5034848,25.13162086
109,2,29,121.5348826,25.06236532
109,2,29,121.5034848,25.13162086
109,2,29,121.5348826,25.06236532
109,2,29,121.5702131,25.04568201
109,2,29,121.5702131,25.04568201
109,2,29,121.5702131,25.04568201
109,2,29,121.5585903,25.00662942
109,2,29,121.5585903,25.00662942
109,2,29,121.595437,25.0514615
109,2,29,121.595437,25.0514615
109,2,29,121.595437,25.0514615
109,2,29,121.5041789,25.02992591
109,2,29,121.5041789,25.02992591
109,2,29,121.5233662,25.0629259
109,2,29,121.5233662,25.0629259
109,2,29,121.5233662,25.0629259
109,2,29,121.5367812,25.06224904
109,2,29,121.5367812,25.06224904
109,2,29,121.543371,25.03107121
109,2,29,121.543371,25.03107121
109,2,29,121.5567131,25.02830382
109,2,29,121.5567131,25.02830382
109,2,29,121.5370291,25.01083406
109,2,29,121.5370291,25.01083406
109,2,29,121.5585279,25.0826219
109,2,29,121.5585279,25.0826219
109,2,29,121.4855489,25.13820915
109,2,29,121.4855489,25.13820915
109,2,29,121.5337824,25.06113297
109,2,29,121.5337824,25.06113297
109,2,29,121.5337824,25.06113297
109,2,29,121.5337824,25.06113297
109,2,29,121.5337824,25.06113297
109,2,29,121.4957939,25.1214758
109,2,29,121.4957939,25.1214758
109,2,29,121.5181212,25.06021107
109,2,29,121.5181212,25.06021107
109,3,1,121.5191375,25.03159578
109,3,1,121.5191375,25.03159578
109,3,1,121.5191375,25.03159578
109,3,1,121.513674,25.07047705
109,3,1,121.513674,25.07047705
109,3,1,121.538351,25.0679511
109,3,1,121.538351,25.0679511
109,3,1,121.505125,25.14102325
109,3,1,121.505125,25.14102325
109,3,1,121.5180155,25.03874942
109,3,1,121.5180155,25.03874942
109,3,1,121.5180155,25.03874942
109,3,1,121.5180155,25.03874942
109,3,1,121.6173106,25.06715302
109,3,1,121.6173106,25.06715302
109,3,1,121.5622558,25.05892727
109,3,1,121.5622558,25.05892727
109,3,1,121.5160593,25.0412224
109,3,1,121.5160593,25.0412224
109,3,1,121.5363778,25.01086425
109,3,1,121.5363778,25.01086425
109,3,1,121.6104313,25.05379117
109,3,1,121.6104313,25.05379117
109,3,1,121.6010662,25.06733318
109,3,1,121.6010662,25.06733318
109,3,1,121.547231,25.038723
109,3,1,121.547231,25.038723
109,3,1,121.5701751,25.04112763
109,3,1,121.5701751,25.04112763
109,3,1,121.5778304,25.049532
109,3,1,121.5778304,25.049532
109,3,1,121.583728,25.04970451
109,3,1,121.583728,25.04970451
109,3,1,121.5227038,25.08982281
109,3,1,121.5227038,25.08982281
109,3,1,121.5227038,25.08982281
109,3,1,121.5041814,25.0300748
109,3,1,121.5041814,25.0300748
109,3,1,121.5179551,25.11173628
109,3,1,121.5179551,25.11173628
109,3,1,121.5349339,25.04507365
109,3,1,121.5349339,25.04507365
109,3,1,121.5977327,25.05109994
109,3,1,121.5977327,25.05109994
109,3,1,121.5977327,25.05109994
109,3,1,121.5327654,25.04185934
109,3,1,121.5327654,25.04185934
109,3,1,121.5747293,25.0803481
109,3,1,121.5747293,25.0803481
109,3,1,121.5747293,25.0803481
109,3,1,121.4884931,25.03246102
109,3,1,121.4884931,25.03246102
109,3,1,121.5089919,25.06335595
109,3,1,121.5089919,25.06335595
109,3,1,121.5089919,25.06335595
109,3,1,121.5213416,25.07907374
109,3,1,121.5213416,25.07907374
109,3,1,121.5745253,25.03995864
109,3,1,121.5745253,25.03995864
109,3,1,121.5634919,25.08316632
109,3,1,121.5634919,25.08316632
109,3,1,121.5218557,25.05781085
109,3,1,121.5218557,25.05781085
109,3,1,121.5218557,25.05781085
109,3,1,121.5371855,25.0114298
109,3,1,121.5371855,25.0114298
109,3,1,121.5281874,25.0381201
109,3,1,121.5281874,25.0381201
109,3,2,121.5040881,25.04534849
109,3,2,121.5040881,25.04534849
109,3,2,121.5040881,25.04534849
109,3,2,121.5227006,25.0628986
109,3,2,121.5227006,25.0628986
109,3,2,121.5227006,25.0628986
109,3,2,121.5227006,25.0628986
109,3,2,121.4908931,25.03593443
109,3,2,121.4908931,25.03593443
109,3,2,121.5496479,25.07800012
109,3,2,121.5496479,25.07800012
109,3,2,121.5487647,25.0841979
109,3,2,121.5263341,25.0683313
109,3,2,121.5487647,25.0841979
109,3,2,121.5263341,25.0683313
109,3,2,121.5263341,25.0683313
109,3,2,121.5283229,25.0410298
109,3,2,121.5283229,25.0410298
109,3,2,121.5283229,25.0410298
109,3,2,121.6105212,25.0739896
109,3,2,121.6105212,25.0739896
109,3,2,121.6105212,25.0739896
109,3,2,121.5601488,25.06239524
109,3,2,121.5601488,25.06239524
109,3,2,121.557457,25.0260956
109,3,2,121.557457,25.0260956
109,3,2,121.5057609,25.04900441
109,3,2,121.5057609,25.04900441
109,3,2,121.5057609,25.04900441
109,3,2,121.546403,24.98676655
109,3,2,121.546403,24.98676655
109,3,2,121.546403,24.98676655
109,3,2,121.5077078,25.02472724
109,3,2,121.5077078,25.02472724
109,3,2,121.5573548,25.05146988
109,3,2,121.5573548,25.05146988
109,3,2,121.5507286,25.04818276
109,3,2,121.5507286,25.04818276
109,3,2,121.5957321,25.08350596
109,3,2,121.5957321,25.08350596
109,3,2,121.569804,25.07949656
109,3,2,121.5437796,25.03674236
109,3,2,121.569804,25.07949656
109,3,2,121.5437796,25.03674236
109,3,2,121.5493384,24.9873318
109,3,2,121.5493384,24.9873318
109,3,2,121.553025,25.11975169
109,3,2,121.553025,25.11975169
109,3,2,121.4938103,25.01948774
109,3,2,121.4938103,25.01948774
109,3,2,121.4938103,25.01948774
109,3,2,121.5633768,25.00330439
109,3,2,121.5633768,25.00330439
109,3,2,121.5294502,25.0196282
109,3,2,121.5294502,25.0196282
109,3,2,121.522306,25.02707701
109,3,2,121.522306,25.02707701
109,3,2,121.5391733,25.05776058
109,3,2,121.5391733,25.05776058
109,3,2,121.5003986,25.025356
109,3,2,121.5003986,25.025356
109,3,2,121.5706068,25.04555585
109,3,2,121.5706068,25.04555585
109,3,2,121.5706068,25.04555585
109,3,2,121.5706068,25.04555585
109,3,2,121.5706068,25.04555585
109,3,2,121.522151,25.1136496
109,3,2,121.522151,25.1136496
109,3,2,121.5022591,25.0382485
109,3,2,121.5022591,25.0382485
109,3,2,121.5588515,24.99800636
109,3,2,121.5588515,24.99800636
109,3,2,121.5571743,24.98082845
109,3,2,121.5571743,24.98082845
109,3,2,121.5571743,24.98082845
109,3,2,121.5111685,25.03889435
109,3,2,121.5111685,25.03889435
109,3,2,121.5004907,25.1277052
109,3,2,121.5004907,25.1277052
109,3,2,121.5165889,25.02407098
109,3,2,121.5165889,25.02407098
109,3,2,121.5791809,25.0555196
109,3,2,121.5791809,25.0555196
109,3,2,121.5324891,25.11254337
109,3,2,121.5324891,25.11254337
109,3,2,121.4867069,25.12206722
109,3,2,121.4867069,25.12206722
109,3,2,121.4867069,25.12206722
109,3,2,121.5278917,25.09364666
109,3,2,121.5278917,25.09364666
109,3,2,121.502281,25.0416993
109,3,2,121.502281,25.0416993
109,3,2,121.502281,25.0416993
109,3,2,121.502281,25.0416993
109,3,2,121.5301403,25.0548664
109,3,2,121.5301403,25.0548664
109,3,2,121.501557,25.11959267
109,3,2,121.501557,25.11959267
109,3,2,121.5177697,25.0531919
109,3,2,121.543943,25.04476051
109,3,2,121.5177697,25.0531919
109,3,2,121.543943,25.04476051
109,3,2,121.5386502,25.04640446
109,3,2,121.5386502,25.04640446
109,3,2,121.5304526,25.0682413
109,3,2,121.5304526,25.0682413
109,3,2,121.5522413,25.00049912
109,3,2,121.487782,25.13821157
109,3,2,121.5522413,25.00049912
109,3,2,121.487782,25.13821157
109,3,2,121.5122606,25.10150674
109,3,2,121.5122606,25.10150674
109,3,2,121.4905976,25.11274935
109,3,2,121.4905976,25.11274935
109,3,2,121.4905976,25.11274935
109,3,2,121.5256326,25.06447098
109,3,2,121.5256326,25.06447098
109,3,2,121.4966101,25.1344465
109,3,2,121.4966101,25.1344465
109,3,2,121.5059805,25.0416585
109,3,2,121.5059805,25.0416585
109,3,2,121.5251369,25.07673657
109,3,2,121.5251369,25.07673657
109,3,2,121.5251369,25.07673657
109,3,2,121.4954561,25.0383548
109,3,2,121.4954561,25.0383548
109,3,2,121.5237966,25.10207749
109,3,2,121.5237966,25.10207749
109,3,2,121.5368412,25.04188456
109,3,2,121.5368412,25.04188456
109,3,2,121.5040801,25.11701135
109,3,2,121.5040801,25.11701135
109,3,2,121.5296625,25.06837119
109,3,2,121.5296625,25.06837119
109,3,2,121.5296625,25.06837119
109,3,2,121.5371859,25.00466189
109,3,2,121.5371859,25.00466189
109,3,2,121.5371859,25.00466189
109,3,2,121.5098511,25.1193487
109,3,2,121.5098511,25.1193487
109,3,2,121.5209428,25.0578247
109,3,2,121.5209428,25.0578247
109,3,2,121.5140825,25.04344986
109,3,2,121.5140825,25.04344986
109,3,2,121.5750661,25.07631621
109,3,2,121.5750661,25.07631621
109,3,2,121.5750661,25.07631621
109,3,2,121.5750661,25.07631621
109,3,2,121.5142858,25.0320021
109,3,2,121.5142858,25.0320021
109,3,2,121.5508429,25.04139654
109,3,2,121.5508429,25.04139654
109,3,2,121.5627771,25.04872889
109,3,2,121.5627771,25.04872889
109,3,2,121.5575849,25.0196996
109,3,2,121.5575849,25.0196996
109,3,2,121.5496573,25.04260034
109,3,2,121.5496573,25.04260034
109,3,2,121.5425583,25.0642907
109,3,2,121.5425583,25.0642907
109,3,2,121.5254627,25.05688512
109,3,2,121.5254627,25.05688512
109,3,3,121.50822,25.0506242
109,3,3,121.50822,25.0506242
109,3,3,121.50822,25.0506242
109,3,3,121.5746022,25.0373017
109,3,3,121.5746022,25.0373017
109,3,3,121.5124122,25.11005219
109,3,3,121.5124122,25.11005219
109,3,3,121.5278315,25.05802492
109,3,3,121.5278315,25.05802492
109,3,3,121.5166053,25.11756948
109,3,3,121.5166053,25.11756948
109,3,3,121.5158653,25.0685862
109,3,3,121.5158653,25.0685862
109,3,3,121.5364944,25.04252507
109,3,3,121.5550948,25.00172559
109,3,3,121.5364944,25.04252507
109,3,3,121.5550948,25.00172559
109,3,3,121.4992567,25.12372815
109,3,3,121.4992567,25.12372815
109,3,3,121.5575061,25.03785533
109,3,3,121.5575061,25.03785533
109,3,3,121.518012,25.03092243
109,3,3,121.518012,25.03092243
109,3,3,121.4903447,25.02426751
109,3,3,121.4903447,25.02426751
109,3,3,121.6077824,25.05342035
109,3,3,121.6077824,25.05342035
109,3,3,121.5087403,25.0533778
109,3,3,121.5087403,25.0533778
109,3,3,121.5087403,25.0533778
109,3,3,121.5192825,25.1104169
109,3,3,121.5192825,25.1104169
109,3,3,121.5192825,25.1104169
109,3,3,121.5192825,25.1104169
109,3,3,121.5161229,25.04872306
109,3,3,121.5161229,25.04872306
109,3,3,121.5215019,25.0214818
109,3,3,121.5215019,25.0214818
109,3,3,121.5215019,25.0214818
109,3,3,121.465976,25.1266012
109,3,3,121.465976,25.1266012
109,3,3,121.5721027,25.05087055
109,3,3,121.5534392,25.04723139
109,3,3,121.5721027,25.05087055
109,3,3,121.5534392,25.04723139
109,3,3,121.548112,24.98712004
109,3,3,121.548112,24.98712004
109,3,3,121.4957422,25.1210849
109,3,3,121.4957422,25.1210849
109,3,3,121.574905,24.98986694
109,3,3,121.574905,24.98986694
109,3,3,121.5663466,25.05129693
109,3,3,121.5663466,25.05129693
109,3,3,121.5306656,25.04538754
109,3,3,121.5306656,25.04538754
109,3,3,121.5537886,25.04428573
109,3,3,121.5537886,25.04428573
109,3,3,121.5409151,24.99346087
109,3,3,121.5409151,24.99346087
109,3,3,121.533353,25.014192
109,3,3,121.533353,25.014192
109,3,3,121.5546738,25.0374277
109,3,3,121.5546738,25.0374277
109,3,3,121.5144173,25.1110166
109,3,3,121.5144173,25.1110166
109,3,3,121.5562756,25.02096832
109,3,3,121.5562756,25.02096832
109,3,3,121.5559922,25.02731148
109,3,3,121.5559922,25.02731148
109,3,3,121.5559922,25.02731148
109,3,3,121.5777434,25.0453938
109,3,3,121.5777434,25.0453938
109,3,3,121.5683158,25.0304039
109,3,3,121.5683158,25.0304039
109,3,3,121.5325187,25.01633808
109,3,3,121.5325187,25.01633808
109,3,3,121.5325187,25.01633808
109,3,3,121.5325187,25.01633808
109,3,3,121.5325187,25.01633808
109,3,3,121.5095941,25.04594854
109,3,3,121.5095941,25.04594854
109,3,3,121.5709538,25.08008318
109,3,3,121.5709538,25.08008318
109,3,3,121.4858411,25.14328795
109,3,3,121.4858411,25.14328795
109,3,3,121.5197337,25.08197013
109,3,3,121.5197337,25.08197013
109,3,3,121.5097268,25.0866954
109,3,3,121.5097268,25.0866954
109,3,3,121.5683942,25.05922495
109,3,3,121.5683942,25.05922495
109,3,3,121.5683942,25.05922495
109,3,3,121.4966426,25.09507877
109,3,3,121.4966426,25.09507877
109,3,3,121.5105325,25.05027177
109,3,3,121.5105325,25.05027177
109,3,3,121.5372067,25.00466084
109,3,3,121.5372067,25.00466084
109,3,3,121.5148709,25.04915785
109,3,3,121.5148709,25.04915785
109,3,3,121.5803837,25.05885257
109,3,3,121.5803837,25.05885257
109,3,3,121.5526018,25.00147438
109,3,3,121.5526018,25.00147438
109,3,3,121.5526018,25.00147438
109,3,3,121.509634,25.1170847
109,3,3,121.509634,25.1170847
109,3,3,121.582639,25.045334
109,3,3,121.582639,25.045334
109,3,3,121.5538278,25.00103749
109,3,3,121.5538278,25.00103749
109,3,3,121.5151861,25.0902333
109,3,3,121.5151861,25.0902333
109,3,3,121.5151861,25.0902333
109,3,3,121.5039546,25.13621664
109,3,3,121.5039546,25.13621664
109,3,3,121.5227061,25.04904678
109,3,3,121.5227061,25.04904678
109,3,3,121.4996623,25.12098251
109,3,3,121.4996623,25.12098251
109,3,3,121.5543027,25.02577829
109,3,3,121.5543027,25.02577829
109,3,3,121.5526807,25.02034731
109,3,3,121.5526807,25.02034731
109,3,3,121.571865,25.0390328
109,3,3,121.571865,25.0390328
109,3,3,121.5256726,25.06486466
109,3,3,121.5256726,25.06486466
109,3,4,121.5785764,25.05666995
109,3,4,121.5785764,25.05666995
109,3,4,121.5769081,25.00020834
109,3,4,121.5769081,25.00020834
109,3,4,121.5284277,25.05799501
109,3,4,121.5284277,25.05799501
109,3,4,121.5105857,25.05825426
109,3,4,121.5105857,25.05825426
109,3,4,121.5254862,25.0562405
109,3,4,121.5254862,25.0562405
109,3,4,121.4958875,25.01660217
109,3,4,121.4958875,25.01660217
109,3,4,121.5498962,25.02735364
109,3,4,121.5498962,25.02735364
109,3,4,121.5169165,25.03466797
109,3,4,121.5169165,25.03466797
109,3,4,121.5058984,25.03434044
109,3,4,121.5058984,25.03434044
109,3,4,121.4777859,25.12263857
109,3,4,121.4777859,25.12263857
109,3,4,121.5388347,25.00433175
109,3,4,121.5174076,25.02387188
109,3,4,121.5388347,25.00433175
109,3,4,121.5174076,25.02387188
109,3,4,121.5525516,25.02785632
109,3,4,121.5525516,25.02785632
109,3,4,121.5955651,25.05075322
109,3,4,121.5955651,25.05075322
109,3,4,121.4659472,25.1229971
109,3,4,121.4659472,25.1229971
109,3,4,121.4659472,25.1229971
109,3,4,121.5815685,25.05678508
109,3,4,121.5815685,25.05678508
109,3,4,121.5656138,25.06494637
109,3,4,121.5982171,25.05825647
109,3,4,121.5656138,25.06494637
109,3,4,121.5982171,25.05825647
109,3,4,121.583464,25.00043391
109,3,4,121.6002444,25.07758815
109,3,4,121.6002444,25.07758815
109,3,4,121.5434114,25.0283853
109,3,4,121.5434114,25.0283853
109,3,4,121.5142127,25.0958816
109,3,4,121.5142127,25.0958816
109,3,4,121.5142127,25.0958816
109,3,4,121.5142127,25.0958816
109,3,4,121.5115144,25.0292869
109,3,4,121.5498962,25.02735364
109,3,4,121.5115144,25.0292869
109,3,4,121.5498962,25.02735364
109,3,4,121.5959462,25.05759658
109,3,4,121.5959462,25.05759658
109,3,4,121.5249512,25.10652097
109,3,4,121.5249512,25.10652097
109,3,4,121.5505742,25.0855055
109,3,4,121.5505742,25.0855055
109,3,4,121.549867,24.9874012
109,3,4,121.549867,24.9874012
109,3,4,121.5678798,25.0344547
109,3,4,121.5678798,25.0344547
109,3,4,121.5678798,25.0344547
109,3,4,121.5409947,25.06474225
109,3,4,121.5409947,25.06474225
109,3,4,121.5185231,25.06322152
109,3,4,121.5185231,25.06322152
109,3,4,121.4650075,25.1235082
109,3,4,121.4650075,25.1235082
109,3,4,121.5182487,25.0574188
109,3,4,121.5182487,25.0574188
109,3,4,121.5802862,25.05892567
109,3,4,121.5802862,25.05892567
109,3,4,121.4928232,25.0261946
109,3,4,121.4928232,25.0261946
109,3,4,121.5642364,24.97874578
109,3,4,121.5642364,24.97874578
109,3,4,121.5642364,24.97874578
109,3,4,121.567075,24.98864821
109,3,4,121.567075,24.98864821
109,3,4,121.5658861,25.04327768
109,3,4,121.5658861,25.04327768
109,3,4,121.5658861,25.04327768
109,3,4,121.4948945,25.03167019
109,3,4,121.4948945,25.03167019
109,3,4,121.5627287,25.04129311
109,3,4,121.5627287,25.04129311
109,3,4,121.5165354,25.11754275
109,3,4,121.5165354,25.11754275
109,3,4,121.5487421,25.05262838
109,3,4,121.5487421,25.05262838
109,3,4,121.5397833,25.00111261
109,3,4,121.5397833,25.00111261
109,3,4,121.5586356,25.03129076
109,3,4,121.5586356,25.03129076
109,3,4,121.5205692,25.11881355
109,3,4,121.5205692,25.11881355
109,3,4,121.5773807,25.07918472
109,3,4,121.5773807,25.07918472
109,3,4,121.5240043,25.04063308
109,3,4,121.5240043,25.04063308
109,3,4,121.527469,25.029982
109,3,4,121.527469,25.029982
109,3,4,121.5173452,25.03879594
109,3,4,121.5173452,25.03879594
109,3,4,121.5486244,25.03679247
109,3,4,121.5486244,25.03679247
109,3,4,121.5486244,25.03679247
109,3,4,121.5159467,25.06285548
109,3,4,121.5159467,25.06285548
109,3,4,121.4980978,25.02060842
109,3,4,121.4980978,25.02060842
109,3,4,121.6160337,25.07013905
109,3,4,121.6160337,25.07013905
109,3,4,121.5241076,25.03213273
109,3,4,121.5241076,25.03213273
109,3,4,121.4642948,25.12377737
109,3,4,121.4642948,25.12377737
109,3,4,121.5650271,25.04809236
109,3,4,121.5650271,25.04809236
109,3,4,121.5217017,25.11255697
109,3,4,121.5950064,25.05588872
109,3,4,121.5217017,25.11255697
109,3,4,121.5950064,25.05588872
109,3,4,121.500001,25.12097181
109,3,4,121.6070353,25.07286074
109,3,4,121.500001,25.12097181
109,3,4,121.6070353,25.07286074
109,3,4,121.6070353,25.07286074
109,3,4,121.5472581,24.98695384
109,3,4,121.5472581,24.98695384
109,3,4,121.5711972,24.99202085
109,3,4,121.5711972,24.99202085
109,3,4,121.5117189,25.1065515
109,3,4,121.5117189,25.1065515
109,3,4,121.5117189,25.1065515
109,3,4,121.5758257,25.08390647
109,3,4,121.5758257,25.08390647
109,3,4,121.5704601,24.98511567
109,3,4,121.5704601,24.98511567
109,3,4,121.5214748,25.0498933
109,3,4,121.5214748,25.0498933
109,3,4,121.5909341,25.06890231
109,3,4,121.5909341,25.06890231
109,3,4,121.5237759,25.11861362
109,3,4,121.5237759,25.11861362
109,3,4,121.5471961,25.04149174
109,3,4,121.5471961,25.04149174
109,3,4,121.5471961,25.04149174
109,3,4,121.5898426,25.07178382
109,3,4,121.5898426,25.07178382
109,3,4,121.5008378,25.04398452
109,3,4,121.5008378,25.04398452
109,3,4,121.5421352,25.05605966
109,3,4,121.5421352,25.05605966
109,3,4,121.5214856,25.11193238
109,3,4,121.5214856,25.11193238
109,3,4,121.5020844,25.04049462
109,3,4,121.5020844,25.04049462
109,3,4,121.5372654,25.06104242
109,3,4,121.5372654,25.06104242
109,3,4,121.5396893,25.05471421
109,3,4,121.5396893,25.05471421
109,3,4,121.5104826,25.0500532
109,3,4,121.5104826,25.0500532
109,3,4,121.5104826,25.0500532
109,3,4,121.5778548,25.0489802
109,3,4,121.5778548,25.0489802
109,3,4,121.6017365,25.07417748
109,3,4,121.6017365,25.07417748
109,3,4,121.5597499,24.99709117
109,3,4,121.5597499,24.99709117
109,3,4,121.5588718,24.998087
109,3,4,121.5588718,24.998087
109,3,4,121.5648376,25.0329826
109,3,4,121.5648376,25.0329826
109,3,5,121.5372602,25.06371491
109,3,5,121.5372602,25.06371491
109,3,5,121.4993925,25.03669405
109,3,5,121.4993925,25.03669405
109,3,5,121.6018056,25.07410747
109,3,5,121.6018056,25.07410747
109,3,5,121.5613447,25.0586831
109,3,5,121.5613447,25.0586831
109,3,5,121.5613447,25.0586831
109,3,5,121.4742448,25.1322518
109,3,5,121.4742448,25.1322518
109,3,5,121.6172669,25.0671714
109,3,5,121.6172669,25.0671714
109,3,5,121.6027617,25.0610652
109,3,5,121.6027617,25.0610652
109,3,5,121.506098,25.0278059
109,3,5,121.6073711,25.05504718
109,3,5,121.506098,25.0278059
109,3,5,121.6073711,25.05504718
109,3,5,121.506098,25.0278059
109,3,5,121.591301,25.04967933
109,3,5,121.591301,25.04967933
109,3,5,121.5481042,25.00211392
109,3,5,121.5481042,25.00211392
109,3,5,121.4919089,25.0317509
109,3,5,121.4919089,25.0317509
109,3,5,121.5795502,25.0649156
109,3,5,121.5795502,25.0649156
109,3,5,121.5574955,25.04491087
109,3,5,121.5574955,25.04491087
109,3,5,121.5234163,25.0515813
109,3,5,121.5234163,25.0515813
109,3,5,121.5387576,25.00362065
109,3,5,121.5387576,25.00362065
109,3,5,121.5285215,25.06603308
109,3,5,121.5285215,25.06603308
109,3,5,121.5285215,25.06603308
109,3,5,121.5442031,25.0557305
109,3,5,121.5200216,25.08943979
109,3,5,121.5442031,25.0557305
109,3,5,121.5200216,25.08943979
109,3,5,121.5488971,25.08209909
109,3,5,121.5488971,25.08209909
109,3,5,121.5132445,25.0427513
109,3,5,121.5132445,25.0427513
109,3,5,121.5182748,25.05061901
109,3,5,121.5182748,25.05061901
109,3,5,121.5241077,25.04772454
109,3,5,121.5241077,25.04772454
109,3,5,121.5425944,25.0289689
109,3,5,121.5868315,25.05307144
109,3,5,121.5425944,25.0289689
109,3,5,121.5868315,25.05307144
109,3,5,121.521198,25.03712703
109,3,5,121.521198,25.03712703
109,3,5,121.5514598,25.00174163
109,3,5,121.5514598,25.00174163
109,3,5,121.5514598,25.00174163
109,3,5,121.5514598,25.00174163
109,3,5,121.5808839,25.08468745
109,3,5,121.5808839,25.08468745
109,3,5,121.5808839,25.08468745
109,3,5,121.5595722,25.03318108
109,3,5,121.5595722,25.03318108
109,3,5,121.5635744,25.0280457
109,3,5,121.5635744,25.0280457
109,3,5,121.5836884,25.0451308
109,3,5,121.5836884,25.0451308
109,3,5,121.5836884,25.0451308
109,3,5,121.5118179,25.05279352
109,3,5,121.5118179,25.05279352
109,3,5,121.5379161,25.02546247
109,3,5,121.5379161,25.02546247
109,3,5,121.5491046,25.01660651
109,3,5,121.5491046,25.01660651
109,3,5,121.4886922,25.02774605
109,3,5,121.4886922,25.02774605
109,3,5,121.5521427,25.0240543
109,3,5,121.5521427,25.0240543
109,3,5,121.5521427,25.0240543
109,3,5,121.4986104,25.1247283
109,3,5,121.4986104,25.1247283
109,3,5,121.5288668,25.0605924
109,3,5,121.5288668,25.0605924
